DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2015-02-09,81.29,81.29,81.29,81.29,0.0
2015-02-10,80.76,80.76,80.76,80.76,0.0
2015-02-11,80.63,80.63,80.63,80.63,0.0
2015-02-12,81.83,81.83,81.83,81.83,0.0
2015-02-13,81.15,81.15,81.15,81.15,0.0
2015-02-16,81.2,81.2,81.2,81.2,0.0
2015-02-17,81.51,81.51,81.51,81.51,0.0
2015-02-18,81.04,81.04,81.04,81.04,0.0
2015-02-19,80.74,80.74,80.74,80.74,0.0
2015-02-20,81.42,81.42,81.42,81.42,0.0
2015-02-23,81.26,81.26,81.26,81.26,0.0
2015-02-24,81.77,81.77,81.77,81.77,0.0
2015-02-25,82.36,82.36,82.36,82.36,0.0
2015-02-26,82.15,82.15,82.15,82.15,0.0
2015-02-27,82.27,82.27,82.27,82.27,0.0
2015-03-02,81.34,81.34,81.34,81.34,0.0
2015-03-03,81.93,81.93,81.93,81.93,0.0
2015-03-04,80.77,80.77,80.77,80.77,0.0
2015-03-05,79.7,79.7,79.7,79.7,0.0
2015-03-06,78.8,78.8,78.8,78.8,0.0
2015-03-09,78.26,78.26,78.26,78.26,0.0
2015-03-10,77.73,77.73,77.73,77.73,0.0
2015-03-11,78.09,78.09,78.09,78.09,0.0
2015-03-12,78.64,78.64,78.64,78.64,0.0
2015-03-13,77.86,77.86,77.86,77.86,0.0
2015-03-16,78.45,78.45,78.45,78.45,0.0
2015-03-17,77.71,77.71,77.71,77.71,0.0
2015-03-18,78.72,78.72,78.72,78.72,0.0
2015-03-19,78.27,78.27,78.27,78.27,0.0
2015-03-20,78.71,78.71,78.71,78.71,0.0
2015-03-23,79.25,79.25,79.25,79.25,0.0
2015-03-24,78.48,78.48,78.48,78.48,0.0
2015-03-25,78.52,78.52,78.52,78.52,0.0
2015-03-26,78.67,78.67,78.67,78.67,0.0
2015-03-27,76.84,76.84,76.84,76.84,0.0
2015-03-30,77.44,77.44,77.44,77.44,0.0
2015-03-31,76.78,76.78,76.78,76.78,0.0
2015-04-01,77.13,77.13,77.13,77.13,0.0
2015-04-02,76.17,76.17,76.17,76.17,0.0
2015-04-06,76.11,76.11,76.11,76.11,0.0
2015-04-07,74.73,74.73,74.73,74.73,0.0
