DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2016-12-19,7951.0,7951.0,7951.0,7951.0,10.0
2016-12-20,7976.0,7976.0,7976.0,7976.0,0.0
2016-12-21,7939.0,7939.0,7939.0,7939.0,0.0
2016-12-22,7957.0,7957.0,7957.0,7957.0,0.0
2016-12-23,7952.0,7969.0,7950.0,7951.0,532.0
2016-12-27,7980.0,7994.0,7980.0,7993.0,94.0
2016-12-28,7959.0,7980.0,7959.0,7980.0,1.0
2016-12-29,7997.0,7997.0,7970.0,7970.0,31.0
2016-12-30,7952.0,7988.0,7952.0,7988.0,2.0
2017-01-03,8024.0,8024.0,8024.0,8024.0,0.0
2017-01-04,8050.0,8064.0,8050.0,8064.0,120.0
2017-01-05,8107.0,8107.0,8107.0,8107.0,0.0
2017-01-06,8148.0,8148.0,8144.0,8144.0,49.0
2017-01-09,8156.0,8156.0,8156.0,8156.0,0.0
2017-01-10,8138.0,8168.0,8138.0,8168.0,100.0
2017-01-11,8107.0,8193.0,8107.0,8193.0,57.0
2017-01-12,8091.0,8138.0,8090.0,8090.0,101.0
2017-01-13,8169.0,8169.0,8169.0,8169.0,0.0
2017-01-16,8117.0,8117.0,8094.0,8096.0,2.0
2017-01-17,8027.0,8027.0,8027.0,8027.0,0.0
2017-01-18,8023.0,8023.0,8023.0,8023.0,0.0
2017-01-19,7980.0,7980.0,7980.0,7980.0,0.0
2017-01-20,7996.0,7996.0,7996.0,7996.0,0.0
2017-01-23,7934.0,7967.0,7934.0,7941.0,4.0
2017-01-24,8007.0,8007.0,7976.0,7976.0,1.0
2017-01-25,8022.0,8099.0,8022.0,8099.0,1.0
2017-01-26,8195.0,8195.0,8158.0,8158.0,330.0
2017-01-27,8096.0,8096.0,8096.0,8096.0,0.0
2017-01-30,8041.0,8062.0,8041.0,8062.0,1.0
2017-01-31,8077.0,8077.0,8012.0,8033.0,5.0
2017-02-01,8081.0,8081.0,8081.0,8081.0,0.0
2017-02-02,8004.0,8029.0,8004.0,8028.0,4.0
2017-02-03,8105.0,8105.0,8105.0,8105.0,0.0
2017-02-06,8063.0,8063.0,8063.0,8063.0,0.0
2017-02-07,8115.0,8115.0,8115.0,8115.0,0.0
2017-02-08,8110.0,8110.0,8110.0,8110.0,0.0
2017-02-09,8167.0,8167.0,8167.0,8167.0,0.0
2017-02-10,8193.0,8193.0,8190.0,8190.0,100.0
2017-02-13,8216.0,8216.0,8216.0,8216.0,0.0
2017-02-14,8170.0,8170.0,8170.0,8170.0,0.0
2017-02-15,8229.0,8229.0,8229.0,8229.0,0.0
2017-02-16,8202.0,8202.0,8202.0,8202.0,0.0
2017-02-17,8248.0,8248.0,8248.0,8248.0,0.0
2017-02-20,8266.0,8266.0,8266.0,8266.0,0.0
2017-02-21,8330.0,8330.0,8330.0,8330.0,0.0
2017-02-22,8332.0,8332.0,8332.0,8332.0,0.0
2017-02-23,8325.0,8325.0,8325.0,8325.0,0.0
2017-02-24,8268.0,8268.0,8268.0,8268.0,0.0
2017-02-27,8260.0,8266.0,8260.0,8266.0,6.0
2017-02-28,8267.0,8267.0,8267.0,8267.0,0.0
2017-03-01,8376.0,8376.0,8374.0,8374.0,20.0
2017-03-02,8455.0,8455.0,8455.0,8455.0,0.0
2017-03-03,8451.0,8451.0,8451.0,8451.0,0.0
2017-03-06,8448.0,8451.0,8433.0,8450.0,652.0
2017-03-07,8415.0,8422.0,8415.0,8422.0,19.0
2017-03-08,8416.0,8425.0,8416.0,8425.0,92.0
2017-03-09,8429.0,8429.0,8429.0,8429.0,0.0
2017-03-10,8461.0,8461.0,8448.0,8449.0,205.0
2017-03-13,8476.0,8476.0,8476.0,8476.0,359.0
2017-03-14,8461.0,8461.0,8461.0,8461.0,275.0
2017-03-15,8483.0,8483.0,8477.0,8477.0,251.0
2017-03-16,8483.0,8483.0,8475.0,8475.0,30.0
2017-03-17,8493.0,8516.0,8492.0,8516.0,289.0
2017-03-20,8516.0,8516.0,8510.0,8516.0,183.0
2017-03-21,8474.0,8474.0,8437.0,8437.0,128.0
2017-03-22,8380.0,8399.0,8374.0,8393.0,156.0
2017-03-23,8410.0,8452.0,8410.0,8448.0,6.0
2017-03-24,8437.0,8437.0,8437.0,8437.0,0.0
2017-03-27,8389.0,8415.0,8352.0,8415.0,4.0
2017-03-28,8460.0,8465.0,8405.0,8445.0,224.0
2017-03-29,8456.0,8495.0,8446.0,8494.0,26.0
2017-03-30,8505.0,8544.0,8505.0,8544.0,341.0
2017-03-31,8512.0,8518.0,8512.0,8517.0,26.0
2017-04-03,8532.0,8537.0,8484.0,8489.0,6.0
2017-04-04,8499.0,8512.0,8468.0,8507.0,5.0
2017-04-05,8496.0,8520.0,8456.0,8520.0,14.0
2017-04-06,8465.0,8495.0,8465.0,8495.0,1.0
2017-04-07,8464.0,8499.0,8454.0,8499.0,6.0
2017-04-10,8489.0,8520.0,8489.0,8511.0,6.0
2017-04-11,8483.0,8568.0,8483.0,8534.0,6.0
2017-04-12,8567.0,8567.0,8561.0,8561.0,45.0
2017-04-13,8548.0,8556.0,8521.0,8521.0,34.0
2017-04-18,8506.0,8506.0,8436.0,8436.0,16.0
2017-04-19,8407.0,8435.0,8407.0,8434.0,9.0
2017-04-20,8459.0,8478.0,8459.0,8467.0,45.0
2017-04-21,8456.0,8468.0,8453.0,8468.0,6.0
2017-04-24,8566.0,8635.0,8566.0,8618.0,29.0
2017-04-25,8710.0,8710.0,8699.0,8707.0,7.0
2017-04-26,8692.0,8752.0,8692.0,8752.0,3.0
