DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2010-11-22,87.29,87.29,87.29,87.29,0.0
2010-11-23,86.94,86.94,86.94,86.94,0.0
2010-11-24,89.17,89.17,89.17,89.17,0.0
2010-11-26,88.93,88.93,88.93,88.93,0.0
2010-11-29,90.46,90.46,90.46,90.46,0.0
2010-11-30,88.58,88.58,88.58,88.58,0.0
2010-12-01,90.31,90.31,90.31,90.31,0.0
2010-12-02,90.13,90.13,90.13,90.13,0.0
2010-12-03,88.14,88.14,88.14,88.14,0.0
2010-12-06,86.87,86.87,86.87,86.87,0.0
2010-12-07,88.81,88.81,88.81,88.81,0.0
2010-12-08,89.74,89.74,89.74,89.74,0.0
2010-12-09,89.57,89.57,89.57,89.57,0.0
2010-12-10,89.09,89.09,89.09,89.09,0.0
2010-12-13,89.3,89.3,89.3,89.3,0.0
2010-12-14,90.07,90.07,90.07,90.07,0.0
2010-12-15,90.8,90.8,90.8,90.8,0.0
2010-12-16,90.62,90.62,90.62,90.62,0.0
2010-12-17,90.57,90.57,90.57,90.57,0.0
2010-12-20,91.48,91.48,91.48,91.48,0.0
2010-12-21,91.48,91.48,91.48,91.48,0.0
2010-12-22,91.79,91.79,91.79,91.79,0.0
2010-12-23,92.44,92.44,92.44,92.44,0.0
2010-12-27,92.09,92.09,92.09,92.09,0.0
2010-12-28,92.57,92.57,92.57,92.57,0.0
2010-12-29,92.64,92.64,92.64,92.64,0.0
2010-12-30,92.05,92.05,92.05,92.05,0.0
2010-12-31,93.33,93.33,93.33,93.33,0.0
2011-01-03,93.01,93.01,93.01,93.01,0.0
2011-01-04,92.22,92.22,92.22,92.22,0.0
2011-01-05,93.95,93.95,93.95,93.95,0.0
2011-01-06,93.68,93.68,93.68,93.68,0.0
2011-01-07,92.1,92.1,92.1,92.1,0.0
2011-01-10,93.71,93.71,93.71,93.71,0.0
2011-01-11,95.14,95.14,95.14,95.14,0.0
2011-01-12,95.27,95.27,95.27,95.27,0.0
2011-01-13,95.04,95.04,95.04,95.04,0.0
2011-01-14,95.55,95.55,95.55,95.55,0.0
2011-01-18,95.75,95.75,95.75,95.75,0.0
2011-01-19,95.59,95.59,95.59,95.59,0.0
2011-01-20,95.4,95.4,95.4,95.4,0.0
2011-01-21,96.37,96.37,96.37,96.37,0.0
