DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2016-10-24,4536.0,4536.0,4536.0,4536.0,0.0
2016-10-25,4524.5,4524.5,4524.5,4524.5,0.0
2016-10-26,4518.0,4518.0,4518.0,4518.0,0.0
2016-10-27,4517.0,4517.0,4517.0,4517.0,0.0
2016-10-28,4531.5,4531.5,4531.5,4531.5,0.0
2016-10-31,4492.5,4492.5,4492.5,4492.5,0.0
2016-11-01,4453.0,4453.0,4453.0,4453.0,0.0
2016-11-02,4397.5,4397.5,4397.5,4397.5,0.0
2016-11-03,4395.0,4395.0,4395.0,4395.0,0.0
2016-11-04,4360.0,4360.0,4360.0,4360.0,0.0
2016-11-07,4441.5,4441.5,4441.5,4441.5,0.0
2016-11-08,4450.0,4467.0,4450.0,4461.5,3.0
2016-11-09,4522.0,4528.0,4522.0,4528.0,1.0
2016-11-10,4577.0,4577.0,4516.0,4516.0,7.0
2016-11-11,4475.0,4475.0,4475.0,4475.0,0.0
2016-11-14,4532.0,4532.0,4491.5,4493.5,6.0
2016-11-15,4521.5,4521.5,4521.5,4521.5,0.0
2016-11-16,4544.0,4544.0,4468.0,4486.5,5.0
2016-11-17,4492.0,4513.0,4492.0,4513.0,4.0
2016-11-18,4491.0,4507.5,4485.0,4490.0,5584.0
2016-11-21,4503.0,4531.0,4466.0,4515.0,31.0
2016-11-22,4551.0,4561.5,4535.0,4535.0,8.0
2016-11-23,4552.0,4552.0,4496.0,4515.0,1359.0
2016-11-24,4528.0,4533.0,4513.0,4529.0,12.0
2016-11-25,4536.5,4552.0,4521.0,4536.0,349.0
2016-11-28,4498.5,4512.0,4487.0,4497.0,326.0
2016-11-29,4484.5,4553.0,4484.5,4540.5,59.0
2016-11-30,4541.0,4584.0,4538.0,4567.0,80.0
2016-12-01,4556.0,4568.0,4529.0,4549.5,53.0
2016-12-02,4523.0,4533.0,4479.5,4517.5,24.0
2016-12-05,4469.0,4593.0,4469.0,4564.0,265.0
2016-12-06,4577.5,4654.0,4555.0,4622.5,2347.0
2016-12-07,4656.5,4727.5,4651.5,4686.0,2096.0
2016-12-08,4711.0,4741.5,4682.0,4726.5,10223.0
2016-12-09,4735.0,4773.5,4728.0,4755.0,4679.0
2016-12-12,4782.0,4782.0,4738.0,4752.5,51769.0
2016-12-13,4745.5,4803.0,4739.5,4795.5,132897.0
2016-12-14,4793.0,4799.5,4753.0,4761.5,152040.0
2016-12-15,4770.0,4825.0,4763.0,4811.0,66576.0
2016-12-16,4810.0,4848.5,4796.5,4824.5,118263.0
2016-12-19,4827.5,4829.5,4805.0,4817.0,65769.0
2016-12-20,4817.0,4847.5,4809.5,4844.0,66417.0
2016-12-21,4835.5,4852.0,4822.0,4835.0,59286.0
2016-12-22,4831.5,4843.5,4819.5,4836.0,54535.0
2016-12-23,4835.0,4847.0,4826.0,4840.5,30908.0
2016-12-27,4833.5,4854.5,4833.5,4850.0,26347.0
2016-12-28,4849.0,4855.0,4824.5,4849.0,44327.0
2016-12-29,4834.5,4847.0,4822.0,4840.0,43890.0
2016-12-30,4839.5,4865.0,4823.5,4863.0,59114.0
2017-01-02,4846.0,4897.0,4841.5,4882.5,25556.0
2017-01-03,4889.5,4929.0,4887.5,4898.0,90432.0
2017-01-04,4912.5,4918.0,4878.5,4898.5,69525.0
2017-01-05,4890.0,4905.0,4873.5,4900.0,69383.0
2017-01-06,4893.5,4915.5,4873.5,4909.0,77289.0
2017-01-09,4920.0,4924.0,4866.5,4886.5,77297.0
2017-01-10,4880.5,4907.5,4867.5,4887.0,63392.0
2017-01-11,4887.5,4916.5,4854.5,4888.0,99526.0
2017-01-12,4878.5,4890.5,4856.0,4863.0,83039.0
2017-01-13,4894.5,4923.5,4881.0,4921.5,83846.0
2017-01-16,4893.0,4911.0,4878.5,4882.0,91578.0
2017-01-17,4876.5,4890.0,4841.0,4860.0,221401.0
2017-01-18,4875.5,4881.0,4825.5,4853.5,239694.0
2017-01-19,4864.0,4867.5,4822.5,4840.5,127434.0
2017-01-20,4842.5,4869.5,4819.0,4860.5,12911.0
