DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
1998-05-08,0.641,0.641,0.641,0.641,0.0
1998-05-11,0.6415,0.6415,0.6415,0.6415,0.0
1998-05-12,0.6359,0.6359,0.6359,0.6359,0.0
1998-05-13,0.6326,0.6326,0.6326,0.6326,0.0
1998-05-14,0.6316,0.6316,0.6316,0.6316,0.0
1998-05-15,0.6318,0.6318,0.6318,0.6318,0.0
1998-05-18,0.6211,0.6211,0.6211,0.6211,0.0
1998-05-19,0.6277,0.6277,0.6277,0.6277,0.0
1998-05-20,0.6294,0.6294,0.6294,0.6294,0.0
1998-05-21,0.6353,0.6353,0.6353,0.6353,0.0
1998-05-22,0.6349,0.6349,0.6349,0.6349,0.0
1998-05-26,0.6252,0.6252,0.6252,0.6252,0.0
1998-05-27,0.6234,0.6234,0.6234,0.6234,0.0
1998-05-28,0.6261,0.6261,0.6261,0.6261,0.0
1998-05-29,0.6271,0.6271,0.6271,0.6271,0.0
1998-06-01,0.6194,0.6194,0.6194,0.6194,0.0
1998-06-02,0.6188,0.6188,0.6188,0.6188,0.0
1998-06-03,0.6128,0.6128,0.6128,0.6128,0.0
1998-06-04,0.6138,0.6138,0.6138,0.6138,0.0
1998-06-05,0.6013,0.6013,0.6013,0.6013,0.0
1998-06-08,0.6007,0.6007,0.6007,0.6007,0.0
1998-06-09,0.5925,0.5925,0.5925,0.5925,0.0
1998-06-10,0.5889,0.5889,0.5889,0.5889,0.0
1998-06-11,0.5871,0.5871,0.5871,0.5871,0.0
1998-06-12,0.5879,0.5879,0.5879,0.5879,0.0
1998-06-15,0.5883,0.5883,0.5883,0.5883,0.0
1998-06-16,0.5939,0.5939,0.5939,0.5939,0.0
1998-06-17,0.6161,0.6161,0.6161,0.6161,0.0
1998-06-18,0.6093,0.6093,0.6093,0.6093,0.0
1998-06-19,0.6182,0.6182,0.6182,0.6182,0.0
1998-06-22,0.6097,0.6097,0.6097,0.6097,0.0
1998-06-23,0.6099,0.6099,0.6099,0.6099,0.0
1998-06-24,0.6072,0.6072,0.6072,0.6072,0.0
1998-06-25,0.6054,0.6054,0.6054,0.6054,0.0
1998-06-26,0.6054,0.6054,0.6054,0.6054,0.0
1998-06-29,0.6081,0.6081,0.6081,0.6081,0.0
1998-06-30,0.6194,0.6194,0.6194,0.6194,0.0
1998-07-01,0.6215,0.6215,0.6215,0.6215,0.0
1998-07-02,0.6141,0.6141,0.6141,0.6141,0.0
1998-07-06,0.6177,0.6177,0.6177,0.6177,0.0
